Time [s],Channel 0,Channel 1
0.038447840,0,1
0.038447902,1,1
0.038448144,1,0
0.038453382,0,0
0.038459646,0,1
0.038459662,1,1
0.038459950,1,0
0.038465142,0,0
0.038471406,0,1
0.038471422,1,1
0.038471710,1,0
0.038476902,0,0
0.038483156,0,1
0.038483182,1,1
0.038483460,1,0
0.038488662,0,0
0.038494942,1,0
0.038494956,1,1
0.038495260,1,0
0.038500422,0,0
0.038506656,0,1
0.038506702,1,1
0.038506960,1,0
0.038512182,0,0
0.038518462,1,0
0.038518476,1,1
0.038518780,1,0
0.038523942,0,0
0.038530188,0,1
0.038530224,1,1
0.038530492,1,0
0.038535704,0,0
0.038541984,1,1
0.038542286,1,0
0.038547464,0,0
0.038553724,0,1
0.038553744,1,1
0.038554026,1,0
0.038559224,0,0
0.038565478,0,1
0.038565504,1,1
0.038565782,1,0
0.038570984,0,0
0.038577264,1,0
0.038577348,1,1
0.038577652,1,0
0.038582744,0,0
0.038589014,0,1
0.038589024,1,1
0.038589318,1,0
0.038594504,0,0
0.038600784,1,0
0.038600960,1,1
0.038601262,1,0
0.038606264,0,0
0.038612500,0,1
0.038612544,1,1
0.038612802,1,0
0.038618026,0,0
0.038624306,1,0
0.038624374,1,1
0.038624678,1,0
0.038629786,0,0
0.038636020,0,1
0.038636066,1,1
0.038636324,1,0
0.038641546,0,0
0.038647826,1,0
0.038647856,1,1
0.038648160,1,0
0.038653306,0,0
0.038659546,0,1
0.038659586,1,1
0.038659850,1,0
0.038665066,0,0
0.038671332,0,1
0.038671348,1,1
0.038671634,1,0
0.038676826,0,0
0.038683062,0,1
0.038683108,1,1
0.038683366,1,0
0.038688588,0,0
0.038694868,1,1
0.038695170,1,0
0.038700348,0,0
0.038706628,1,0
0.038706672,1,1
0.038706976,1,0
0.038712108,0,0
0.038718368,0,1
0.038718388,1,1
0.038718670,1,0
0.038723868,0,0
0.038730148,1,0
0.038730176,1,1
0.038730480,1,0
0.038735628,0,0
0.038741872,0,1
0.038741908,1,1
0.038742176,1,0
0.038747388,0,0
0.038753668,0,1
0.038753670,1,1
0.038753972,1,0
0.038759150,0,0
0.038765430,1,0
0.038765434,1,1
0.038765738,1,0
0.038770910,0,0
0.038777164,0,1
0.038777190,1,1
0.038777468,1,0
0.038782670,0,0
0.038788950,1,0
0.038789000,1,1
0.038789302,1,0
0.038794430,0,0
0.038800664,0,1
0.038800710,1,1
0.038800968,1,0
0.038806190,0,0
0.038812470,1,0
0.038812484,1,1
0.038812788,1,0
0.038817950,0,0
0.038824206,0,1
0.038824230,1,1
0.038824508,1,0
0.038829710,0,0
0.038835950,0,1
0.038835992,1,1
0.038836254,1,0
0.038841472,0,0
0.038847730,0,1
0.038847752,1,1
0.038848034,1,0
0.038853232,0,0
0.038859480,0,1
0.038859512,1,1
0.038859784,1,0
0.038864992,0,0
0.038871212,0,1
0.038871272,1,1
0.038871514,1,0
0.038876752,0,0
0.038882992,0,1
0.038883032,1,1
0.038883296,1,0
0.038888512,0,0
0.038894746,0,1
0.038894792,1,1
0.038895050,1,0
0.038900272,0,0
0.038906552,0,1
0.038906554,1,1
0.038906856,1,0
0.038912034,0,0
0.038918314,1,0
0.038918348,1,1
0.038918652,1,0
0.038923794,0,0
0.038930054,0,1
0.038930074,1,1
0.038930356,1,0
0.038935554,0,0
0.038941834,1,0
0.038941908,1,1
0.038942212,1,0
0.038947314,0,0
0.038953548,0,1
0.038953594,1,1
0.038953852,1,0
0.038959074,0,0
0.038965334,0,1
0.038965354,1,1
0.038965638,1,0
0.038970834,0,0
0.038977090,0,1
0.038977114,1,1
0.038977392,1,0
0.038982594,0,0
0.038988874,0,1
0.038988876,1,1
0.038989178,1,0
0.038994354,0,0
0.039000636,1,0
0.039000664,1,1
0.039000968,1,0
0.039006116,0,0
0.039012380,0,1
0.039012396,1,1
0.039012684,1,0
0.039017876,0,0
0.039024156,1,0
0.039024330,1,1
0.039024634,1,0
0.039029636,0,0
0.039035896,0,1
0.039035916,1,1
0.039036200,1,0
0.039041396,0,0
0.039047676,1,0
0.039047766,1,1
0.039048070,1,0
0.039053156,0,0
0.039059416,0,1
0.039059438,1,1
0.039059720,1,0
0.039064916,0,0
0.039071196,1,0
0.039071206,1,1
0.039071510,1,0
0.039076678,0,0
0.039082958,1,0
0.039082972,1,1
0.039083276,1,0
0.039088438,0,0
0.039094718,1,1
0.039095022,1,0
0.039100198,0,0
0.039106478,0,1
0.039106480,1,1
0.039106782,1,0
0.039111958,0,0
0.039118238,1,0
0.039118248,1,1
0.039118552,1,0
0.039123718,0,0
0.039129998,1,0
0.039130032,1,1
0.039130336,1,0
0.039135478,0,0
0.039141738,0,1
0.039141760,1,1
0.039142042,1,0
0.039147240,0,0
0.039153520,1,0
0.039153584,1,1
0.039153888,1,0
0.039159000,0,0
0.039165280,1,1
0.039165582,1,0
0.039170760,0,0
0.039177040,1,0
0.039177070,1,1
0.039177374,1,0
0.039182520,0,0
0.039188800,0,1
0.039188802,1,1
0.039189104,1,0
0.039194280,0,0
0.039200560,0,1
0.039200562,1,1
0.039200864,1,0
0.039206040,0,0
0.039212322,1,0
0.039212326,1,1
0.039212630,1,0
0.039217800,0,0
0.039224082,1,0
0.039224096,1,1
0.039224400,1,0
0.039229562,0,0
0.039235842,1,0
0.039235870,1,1
0.039236174,1,0
0.039241322,0,0
0.039247582,0,1
0.039247602,1,1
0.039247884,1,0
0.039253082,0,0
0.039259362,1,0
0.039259416,1,1
0.039259720,1,0
0.039264842,0,0
0.039271062,0,1
0.039271124,1,1
0.039271366,1,0
0.039276604,0,0
0.039282868,0,1
0.039282884,1,1
0.039283172,1,0
0.039288364,0,0
0.039294628,0,1
0.039294644,1,1
0.039294932,1,0
0.039300124,0,0
0.039306378,0,1
0.039306404,1,1
0.039306682,1,0
0.039311884,0,0
0.039318164,1,0
0.039318244,1,1
0.039318546,1,0
0.039323644,0,0
0.039329914,0,1
0.039329924,1,1
0.039330218,1,0
0.039335404,0,0
0.039341684,1,0
0.039341854,1,1
0.039342158,1,0
0.039347164,0,0
0.039353398,0,1
0.039353444,1,1
0.039353702,1,0
0.039358924,0,0
0.039365206,1,0
0.039365270,1,1
0.039365574,1,0
0.039370686,0,0
0.039376920,0,1
0.039376966,1,1
0.039377224,1,0
0.039382446,0,0
0.039388726,1,0
0.039388740,1,1
0.039389044,1,0
0.039394206,0,0
0.039400486,1,0
0.039400494,1,1
0.039400800,1,0
0.039405966,0,0
0.039412240,0,1
0.039412246,1,1
0.039412544,1,0
0.039417726,0,0
0.039424006,1,0
0.039424032,1,1
0.039424334,1,0
0.039429486,0,0
0.039435768,1,0
0.039435772,1,1
0.039436076,1,0
0.039441248,0,0
0.039447528,1,0
0.039447732,1,1
0.039448036,1,0
0.039453006,0,0
0.039459242,0,1
0.039459288,1,1
0.039459546,1,0
0.039464768,0,0
0.039471002,0,1
0.039471048,1,1
0.039471306,1,0
0.039476528,0,0
0.039482772,0,1
0.039482808,1,1
0.039483076,1,0
0.039488288,0,0
0.039494528,0,1
0.039494568,1,1
0.039494832,1,0
0.039500048,0,0
0.039506288,0,1
0.039506330,1,1
0.039506592,1,0
0.039511808,0,0
0.039518058,0,1
0.039518088,1,1
0.039518362,1,0
0.039523568,0,0
0.039529850,1,0
0.039529864,1,1
0.039530168,1,0
0.039535330,0,0
0.039541564,0,1
0.039541610,1,1
0.039541868,1,0
0.039547090,0,0
0.039553370,1,0
0.039553400,1,1
0.039553704,1,0
0.039558850,0,0
0.039565070,0,1
0.039565130,1,1
0.039565374,1,0
0.039570610,0,0
0.039576874,0,1
0.039576890,1,1
0.039577178,1,0
0.039582370,0,0
0.039588650,0,1
0.039588652,1,1
0.039588954,1,0
0.039594132,0,0
0.039600386,0,1
0.039600412,1,1
0.039600690,1,0
0.039605892,0,0
0.039612172,1,0
0.039612212,1,1
0.039612514,1,0
0.039617652,0,0
0.039623886,0,1
0.039623932,1,1
0.039624190,1,0
0.039629412,0,0
0.039635692,1,0
0.039635700,1,1
0.039636006,1,0
0.039641172,0,0
0.039647416,0,1
0.039647452,1,1
0.039647720,1,0
0.039652932,0,0
0.039659142,0,1
0.039659214,1,1
0.039659446,1,0
0.039664694,0,0
0.039670962,0,1
0.039670972,1,1
0.039671266,1,0
0.039676454,0,0
0.039682728,0,1
0.039682734,1,1
0.039683032,1,0
0.039688214,0,0
0.039694494,1,0
0.039694602,1,1
0.039694906,1,0
0.039699974,0,0
0.039706224,0,1
0.039706254,1,1
0.039706528,1,0
0.039711734,0,0
0.039718014,1,0
0.039718154,1,1
0.039718458,1,0
0.039723494,0,0
0.039729728,0,1
0.039729774,1,1
0.039730032,1,0
0.039735254,0,0
0.039741534,1,0
0.039741554,1,1
0.039741858,1,0
0.039747014,0,0
0.039753270,0,1
0.039753296,1,1
0.039753574,1,0
0.039758776,0,0
0.039765040,0,1
0.039765056,1,1
0.039765344,1,0
0.039770536,0,0
0.039776806,0,1
0.039776816,1,1
0.039777108,1,0
0.039782296,0,0
0.039788550,0,1
0.039788576,1,1
0.039788854,1,0
0.039794056,0,0
0.039800336,1,0
0.039800400,1,1
0.039800704,1,0
0.039805816,0,0
0.039812066,0,1
0.039812096,1,1
0.039812370,1,0
0.039817578,0,0
0.039823858,1,0
0.039823992,1,1
0.039824296,1,0
0.039829338,0,0
0.039835556,0,1
0.039835618,1,1
0.039835860,1,0
